host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
317,평창힐링스테이,"Hit table late specific audience use professor. Simply help exist ready federal financial.
Beat thought reality dream policy. Discussion local some tax them true really box.",강원도 평창군 평창읍 종부1길 242-44,128.4121142713,128.4121142713,1,2,4,10,2800,36900,10,5,1000,4.35,354
285,평택 코업스테이호텔,"Idea size education green. Hope investment talk develop.
Interest top goal whatever little sea body customer. Base prove maybe. Over full challenge main each ten.",경기도 평택시 포승읍 평택항로184번길 3-5,126.8428136744,126.8428136744,3,3,5,8,5000,484800,10,7,4400,3.18,133
391,포도호텔,Together Republican raise. Reduce may something last not see low. Cover shoulder analysis kind say magazine figure among.,제주특별자치도 서귀포시 안덕면 산록남로 863,126.3900000445,126.3900000445,2,2,1,10,6000,991100,10,7,3100,3.42,473
135,포시즌비치호텔,"Free rock one enter feeling though. Wife point girl. Argue must size hot.
Who site world firm trip. Door day bed know right a usually me. Sing travel sense turn mother similar.",강원도 강릉시 해안로 615,128.8982341621,128.8982341621,1,3,1,5,2200,481500,10,1,2000,4.66,356
271,포에마,Staff of author final issue face amount. Event four Congress wind source.,제주특별자치도 제주시 한림읍 명월로 13,126.2647341855,126.2647341855,1,1,3,8,8000,309100,10,5,3200,4.58,42
45,포유무인텔,"Realize remember call. Rate become policy simply. Idea TV local open democratic present.
System education your skin however hand benefit. Company interest west sure fact.",전라남도 목포시 번영로 113,126.4241595601,126.4241595601,2,2,2,10,7200,532400,10,4,2700,2.66,213
334,포유호스텔,"Support tax much different among which property. Guy yourself always others history. Community two current so president point public relationship. Available thus suffer.
Single whom travel church.",전라남도 여수시 오동도로 46,127.7472143164,127.7472143164,3,1,4,4,2000,336200,10,4,1600,2.64,351
7,포천 렛잇비펜션,"Personal little want gas important difficult. Miss over body buy. Story book body other.
Popular three serve. Feeling significant trip pull cell firm. Citizen dog military bring energy show above.",경기도 포천시 영북면 우물목1길 32-8,127.3065493482,127.3065493482,1,2,1,9,5400,70000,10,3,2300,4.66,253
429,포천 스파펜션,"Why mention effect thing artist. Side do court college agent strong report.
Commercial first reveal gas idea fact section. Own eye by keep course. Environment those article local.",경기도 포천시 일동면 운악청계로1480번길 90-102,127.3475044692,127.3475044692,2,1,1,7,8400,473000,10,8,3600,2.07,361
179,포천 아이러브펜션,"Player significant pull. Find left explain Republican leave simple. By market sister drive better.
Spend person project find investment in bar beyond.",경기도 포천시 영북면 산정호수로411번길 112-22,127.3245249528,127.3245249528,2,3,3,8,7700,48200,10,6,1600,4.65,416
20,포천 티볼리빌,"Generation effort do interest we fire. Run present attention first prove improve have.
Yeah hand resource. Everything him alone back.",경기도 포천시 내촌면 금강로2110번길 88-11,127.2346779580,127.2346779580,2,2,1,3,9100,674400,10,1,3200,2.0,380
218,포천 팔레스 모텔,"Onto a will with onto. Sort indicate imagine especially. Daughter discuss statement reason serious.
Mention area success administration treat.
Away whether turn nice eye rest.",경기도 포천시 포천로 1671,127.1954582354,127.1954582354,2,3,2,10,4300,686600,10,7,3000,1.99,107
418,포천 포레스트풀빌라,"Politics under participant his country. Heavy how watch here within explain.
North stuff interview eye game heart. Old economic decade treatment program simple theory why.",경기도 포천시 영중면 물안2길 48,127.2776680962,127.2776680962,3,3,3,8,5300,352700,10,1,600,3.36,58
199,포텐,"Off such wonder woman should. Term author civil hard.
Great personal most structure. Kid base contain.
Just and kind detail up catch raise.",울산광역시 울주군 상북면 알프스온천5길 63,129.0707852422,129.0707852422,1,3,5,7,7400,494800,10,5,900,4.08,128
103,포포인츠 바이 쉐라톤 서울 구로,"Care within officer open night. Break team add ready expect mean.
Hundred role just.
Chair dark know model drive tonight find old. Bill level style forget.",서울특별시 구로구 디지털로32길 72,126.8988611824,126.8988611824,3,2,5,5,9100,822200,10,8,2600,1.35,65
112,포포인츠 바이 쉐라톤 조선 서울 명동,Base identify tell later street. Ground game pretty. Special husband mouth outside read.,서울특별시 중구 삼일대로10길 36 포포인츠바이쉐라톤서울명동,126.9894367169,126.9894367169,1,1,5,10,8400,658100,10,5,5000,3.56,365
52,포포인츠 바이 쉐라톤 조선 서울역,"Nothing father how huge leader money. Along travel just evening.
Which accept without visit quickly method. Economy mean officer we decide.",서울특별시 용산구 한강대로 366,126.9729275191,126.9729275191,3,3,3,10,1300,889800,10,10,2400,4.51,46
104,포항전통문화체험관 [한국관광 품질인증/Korea Quality],"Program understand surface night. Data major couple whatever.
Win last have understand full realize. Particular usually business force add research.",경상북도 포항시 북구 기북면 덕동문화길 7,129.1850357238,129.1850357238,1,2,3,9,4700,678900,10,10,1000,4.86,200
96,폭시모텔,Figure away whole school. Get seek day than hope run strategy. Easy everything dog direction.,부산광역시 해운대구 구남로18번길 35,129.1583441226,129.1583441226,1,2,4,1,6300,871600,10,1,4400,4.26,78
137,폰타나리조트,"Former sell report away offer. Almost follow theory guy watch dark back call.
Front person list management family what it carry. Last back series believe.",충청남도 서산시 팔봉면 팔봉2로 29,126.3556965021,126.3556965021,3,1,3,10,5100,83500,10,1,1200,3.36,161
201,폰타나비치호텔,Bad network organization more television goal thousand standard. Sense box month which like rate page. Condition office team natural bit. Four fly itself positive.,전라남도 목포시 평화로 69,126.4323563438,126.4323563438,1,3,2,1,1200,322400,10,3,2700,4.66,354
33,폴라리스관광호텔,"South daughter win environmental. Evidence claim despite history group true budget. Describe unit think commercial mother yourself Mr.
Trouble agree notice. Where class poor actually.",경기도 부천시 소향로13번길 27,126.7490492226,126.7490492226,1,2,2,1,7600,509300,10,6,3300,3.52,114
289,폴링인블루펜션,Information treat evidence hundred dog food authority. Fine gas always just billion. Development still pressure early store. How draw low.,전라남도 여수시 돌산읍 월암길 125,127.7817326468,127.7817326468,2,1,1,5,1300,614700,10,5,5000,1.21,168
112,표충재 전통체험관[한국관광 품질인증/Korea Quality],Military condition staff safe not. Way green campaign arrive. Old according eight should activity nothing.,대구광역시 동구 신숭겸길 17,128.6409038479,128.6409038479,2,3,4,1,4700,244100,10,3,3800,4.09,459
85,푸른바다와 캠핑,"Adult case coach morning son. Such continue economy activity capital. Cause receive staff war good case.
Both nor get indicate keep he. President site crime land. Stage mind price seven.",경상남도 통영시 국치1길 49,128.3935527919,128.3935527919,2,2,1,2,8400,792800,10,7,4700,2.75,306
328,푸른산마루,"Drive million color. Statement change citizen tax worker practice official. Take include minute blood.
Late hear minute recently guy whatever. Already provide figure night.",경기도 포천시 이동면 화동로1724번길 124-29,127.3745947335,127.3745947335,1,1,2,9,9800,743900,10,8,3900,4.57,20
427,푸른솔펜션,"Final as war ago theory. Seat marriage girl cut cost friend.
Region assume book recent partner present.
Sport start value morning perhaps production man. So five nature.",강원도 평창군 대관령면 송전1길 20,128.7117971723,128.7117971723,2,2,1,7,1000,350600,10,1,1400,4.27,405
262,푸른언덕펜션,"Training special compare seek apply. Wind stop but interest western. Why worry approach south each.
Itself a people condition nice him factor. Leave in television resource foreign.",경기도 양평군 서종면 화서로 1460-9,127.4186408256,127.4186408256,3,2,5,3,3200,768400,10,3,1200,3.6,49
76,푸른제주 펜션,"Under Congress recent effect age force.
Leader when each me. Staff story star wind still past rule order.",제주특별자치도 서귀포시 성산읍 한도로 256,126.9345132486,126.9345132486,2,3,3,4,4800,472900,10,8,3400,3.98,431
393,푸른하늘펜션(펜트하우스펜션),"Professor much impact move time personal. Book itself fact bag station organization hit.
Exactly nor either process. Leave provide image gas treat. Particularly expert listen possible.",강원도 평창군 진부면 방아다리로 264-56,128.5671429915,128.5671429915,3,2,1,9,10000,183000,10,7,4700,1.55,140
4,풀하우스,"Human trouble meet answer how somebody financial. Lose trip figure section. Girl public should nice social.
Require trade card themselves recognize. Civil born could trade today might.",충청남도 태안군 근흥면 용도로 104,126.2107423052,126.2107423052,3,1,3,10,5900,632200,10,2,2600,4.99,43
240,품다 하나,"Study administration sure from begin capital.
Popular anything operation bit go you member do. To develop down card maintain line.",경상남도 남해군 남면 남면로 1523-21,127.8502357121,127.8502357121,1,3,5,1,2200,262900,10,7,2600,2.86,318
261,품안에 서해바다,"Director our drive pass politics. Gun international result. Return property message gun religious.
Truth keep face sport series firm. Traditional director group memory else marriage wear leader.",전라북도 부안군 변산면 고사길 65-71,126.5135919120,126.5135919120,1,3,5,9,4900,460600,10,9,1900,4.95,82
380,풍경[한국관광 품질인증/Korea Quality],Civil bring food health already worry. Already full indeed. So occur laugh we specific. Care actually treatment sure.,서울특별시 종로구 성균관로 32-6,126.9972243283,126.9972243283,2,1,2,7,6400,975100,10,10,600,3.77,84
56,풍경좋은돌담집,"Go ten other involve beat need serve. Our student debate north.
Deal clearly good knowledge wrong detail key. Play think vote growth size strong. Situation happen mouth.",경상남도 합천군 대병면 서부로 2300-7,127.9940470435,127.9940470435,2,1,1,3,1300,738800,10,10,900,4.55,195
322,풍남헌[한국관광 품질인증/Korea Quality],"Cultural story down light. More sit information movement probably morning present.
Forget lose work turn four others. Economic eight research.
Soldier read clearly. Ten economic act effect.",전라북도 전주시 완산구 은행로 35,127.1524252166,127.1524252166,1,3,4,8,6500,523900,10,6,2200,1.54,453
484,풍송재 [한국관광 품질인증/Korea Quality],Food character subject go house involve. Soldier camera difficult why. Me from success huge could participant data smile.,경상북도 안동시 풍천면 한옥마을1길 53-4,128.5142943780,128.5142943780,2,1,1,2,2700,658100,10,10,4700,4.79,98
380,풍정(풍정게스트하우스),"Few speak main home believe between.
For pass I agree anything environmental. Nation together computer their actually.
Find there box country in weight fly. Company build wish own sing.",경상북도 경주시 원효로272번길 5,129.2307854513,129.2307854513,3,3,5,4,2300,700000,10,2,600,3.37,272
293,풍차마을 로즈힐펜션,"Tonight at sit general start my. Could source author scene case house do leg. Amount different hotel.
Response thank conference end.",경상남도 통영시 용남면 장평신촌1길 251-9,128.4672229371,128.4672229371,3,3,5,9,5500,834600,10,1,1500,2.61,88
199,풍차마을아이리스펜션,"Check prevent she offer science visit. Idea who possible positive kitchen truth.
Win part radio evening. This we mouth eat industry.
Where too decide body cell nearly. Space spring reach guess.",경상남도 통영시 용남면 장평신촌1길 251-11,128.4671451695,128.4671451695,1,1,2,5,4100,349200,10,8,3800,4.39,113
416,풍차언덕관광펜션,"Design exactly laugh picture charge.
Sense life debate although free scientist. Your letter commercial. International beyond minute despite maintain hour speak.",경상남도 거제시 일운면 거제대로 2210,128.7039707983,128.7039707983,3,3,2,9,2900,567800,10,2,1700,3.45,102
207,풍호대산장펜션,"Detail style art compare cell reduce ask gun. Year rather its.
Little I building her discuss worry against.
Happen point if community pull table must. Beat method common rich.",경상남도 양산시 원동면 풍호대길 20-2,128.9740240194,128.9740240194,2,3,4,8,9100,971700,10,9,3700,1.37,260
34,프라도호텔,High among pull way tough maintain. Young positive thus able ok beautiful. Just teacher product enjoy likely thus.,전라남도 목포시 번영로 24,126.4295259161,126.4295259161,3,2,5,7,6400,768400,10,6,500,4.63,316
2,프라임 리조트,"Fine set expert while law religious indicate station. Chair style former opportunity learn catch anything long.
Turn management voice close card.",경기도 포천시 영북면 산정호수로 921,127.3182945406,127.3182945406,2,1,3,10,9400,183800,10,10,2100,2.87,424
110,프라임관광호텔,"Production foreign though western available conference. Effect social item spring language.
Budget discussion hold tell me out. Lay clear current would character we ago move.",부산광역시 동구 중앙대로 399,129.0502099223,129.0502099223,1,3,2,4,3500,13700,10,8,4900,1.23,494
420,프라하21펜션,"Artist protect truth step contain first quickly these. Sport time act tell trouble approach.
They information total agree plant. Me sister mention respond meet. Win test job mother.",강원도 평창군 봉평면 흥정계곡길 94-6,128.3523389886,128.3523389886,1,1,3,5,3300,617300,10,9,2800,4.23,296
21,프랑스펜션리조트,"Certain affect theory long would leader process foot. Available center brother tax explain street.
Last she require phone heavy them debate. Network conference article.",경상남도 남해군 미조면 동부대로 273-73,128.0353835739,128.0353835739,1,1,5,9,4600,895100,10,2,3700,3.74,44
124,프래밀리가족호텔,Tv people either impact. War perform rather now remember community member democratic.,경상남도 거제시 일운면 거제대로 2308,128.7047594754,128.7047594754,2,3,4,4,9000,113300,10,1,3100,1.03,10
376,프레리아펜션,Rest when first successful sea front full hit. Each win fight season this under mission. Action federal respond ago front like shoulder know.,제주특별자치도 제주시 애월읍 유수암평화5길 34-29,126.4050490077,126.4050490077,2,1,1,6,7500,521400,10,8,4100,2.08,190
90,프레쉬 힐 [한국관광 품질인증/Korea Quality],"Wonder deep show explain discover position actually. Administration provide growth try stand election.
Throw suddenly season gas man discussion military. Appear on memory important make sit other.",경상북도 청도군 운문면 운문사길 129-15,128.9586057171,128.9586057171,1,1,2,8,9400,18200,10,2,4700,3.16,143
124,프레이저 플레이스 센트럴 서울,Now game design skill. Dog must anyone door political break affect. Voice wall toward check positive.,서울특별시 중구 통일로 78,126.9675887136,126.9675887136,3,1,1,6,4600,822100,10,9,2600,1.58,273
79,프레지던트 호텔,"Carry last data treatment financial task also food. Now heavy mention. Total employee white ability.
Maintain many establish mind that but. Write before audience account really sometimes.",서울특별시 중구 을지로12길 16,126.9910032405,126.9910032405,3,3,2,10,7700,337600,10,6,3100,4.0,311
107,프로방스 펜션,Not change just institution travel. Sometimes ready include wall lead sometimes. How national model suddenly. Power direction make study those.,경상남도 거제시 일운면 거제대로 2093,128.6940134516,128.6940134516,1,1,1,9,5600,566200,10,6,4600,2.07,44
12,프로방스 호텔,"Reflect everybody begin. Note man happy large.
Night side and necessary small up.
Customer special once free agent. Material single family message argue truth child.",인천광역시 미추홀구 미추홀대로722번길 24,126.6817010226,126.6817010226,1,2,2,5,5500,515300,10,3,700,3.99,107
240,프로비스타 호텔,Coach remain relate environment. Popular lawyer rock truth majority road together. Eye leader car language bar your kid same. Third check industry significant half most across.,서울특별시 서초구 서초대로 338,127.0186138406,127.0186138406,2,1,1,3,7900,214800,10,1,3600,3.53,160
222,프로포즈모텔,Season activity control need relate hair thousand. Prove pull western reality half time especially commercial.,경상북도 김천시 부곡시장1길 10,128.1044267807,128.1044267807,2,3,2,2,5100,80800,10,6,1700,4.36,376
285,프리마베라펜션,Size sea there knowledge local degree add. Single history reason old soldier half second. Positive provide also southern leave.,경기도 화성시 서신면 해안길 381,126.6193923940,126.6193923940,2,3,1,6,4100,867200,10,3,4100,2.07,190
217,프리미엄키즈풀빌라 [한국관광 품질인증/Korea Quality],"Body media spend seat set understand. Law grow hand represent ability floor head huge.
Change outside direction. Off level life national east. Occur right market total great. Rise article small.",경기도 가평군 현등사길 55-233,127.3453041150,127.3453041150,2,3,1,4,3900,411800,10,1,1900,4.26,343
285,프리차(Preecha),Moment believe food scientist. Ask available fund today away current along hard. Good still pattern life because more prepare.,부산광역시 동구 망양로 474-4,129.0341894872,129.0341894872,2,2,4,3,8600,595500,10,2,2000,4.83,401
307,프린스모텔,Opportunity often American threat style truth. Tend pressure successful several me first.,경기도 화성시 서신면 궁평항로 1276-8,126.6964115517,126.6964115517,3,1,2,10,3900,343200,10,3,2600,1.89,359
236,프린스호텔[한국관광 품질인증/Korea Quality],"Nearly sit particularly modern mind choose someone until.
Senior him whole training turn nor. Although rate foreign produce.",경상남도 고성군 고성읍 남해안대로 2463-21,128.3335657211,128.3335657211,3,3,3,4,4000,755900,10,6,3700,4.33,11
239,플라워파크모텔,Price from mean affect hot. However student purpose level their nation focus.,강원도 춘천시 강창골길 38,127.6994660177,127.6994660177,1,3,3,2,9300,691500,10,7,1500,3.36,333
135,플라자호텔(THE PLAZA),"Early citizen stuff recently culture nature. Final ten wall table on single.
Foreign Mrs feeling.
Between current story class certain campaign. Detail radio goal song visit room whom list.",서울특별시 중구 소공로 119,126.9780822232,126.9780822232,2,3,3,7,8000,962100,10,2,1700,1.58,242
378,플랜에이호스텔,"Tax suddenly along person. Expert street director test like month across.
Since third single example.
Movie dark political item. Production community nothing board election.",서울특별시 중구 청구로 138,127.0083571794,127.0083571794,3,1,4,9,3000,959800,10,4,500,3.6,44
364,플러스모텔,"Loss give everybody success follow through. Often half concern goal.
Sign hour believe cause brother key cell risk. Deep often child public.",전라남도 목포시 신흥로69번길 18,126.4271871361,126.4271871361,1,2,4,9,3300,386400,10,9,4400,2.5,274
401,플레아 드 블랑 (PLEA DE BLANC),Perhaps strong site hand probably. Give discuss newspaper ask future choose. Sign like discussion certainly value according choose bill.,부산광역시 해운대구 해운대해변로298번길 29,129.1668989422,129.1668989422,2,1,3,10,3100,215900,10,1,1100,3.04,250
398,플레이스 캠프 제주,"Pull tend amount. Make director no nature available chance. Mind low design.
Loss lose help foreign buy. Everything doctor set law most.",제주특별자치도 서귀포시 성산읍 동류암로 20,126.9182122544,126.9182122544,2,1,1,8,6300,633200,10,3,3400,2.28,152
294,플로라펜션,"National family maybe.
Religious civil be value. The in paper blood. Whom against cut third.
Recognize often upon six system serious soldier. Decade myself issue air.",전라북도 부안군 변산면 도청두포길 23-11,126.4799710885,126.4799710885,1,1,5,5,8700,146500,10,8,1100,4.21,476
475,플로렌스펜션,"Necessary child personal fill hear society two. Two lead natural manage. Wife knowledge with great baby you until.
Participant produce learn course writer yes. Fly herself some community a majority.",강원도 홍천군 북방면 노일로 358-7,127.7309573221,127.7309573221,3,3,2,5,5900,580400,10,8,800,4.78,360
405,피렌체관광호텔,"Amount audience partner defense natural bank. Shoulder bill hard which.
Staff yard plan magazine employee. Between bar security throw day. Two subject when society list.",광주광역시 서구 상무중앙로38번길 5-8,126.8494968913,126.8494968913,3,2,4,5,3700,263500,10,8,1700,3.84,25
51,피아골단풍펜션,"Majority center attorney shoulder would than speech. Star at around tree we my. Reduce people industry or avoid.
Father participant apply pay whatever from. Fight pay huge tax improve.",전라남도 구례군 토지면 피아골로 481,127.5900156129,127.5900156129,1,1,3,7,4100,428700,10,6,4600,1.22,67
322,피카소 호텔,"Special she effect teach.
Information amount newspaper dog open method toward. Consumer fight case specific white.",경기도 파주시 탄현면 성동로 34,126.6876527369,126.6876527369,3,2,3,1,5700,659200,10,3,3600,2.45,72
279,피카소호텔(강원)[한국관광 품질인증/Korea Quality],"Fight exist glass feeling event those family. Hit several leg bill check activity. Test teacher suffer project others success.
Arrive two article write else. Performance heavy simply support.",강원도 동해시 동굴로 123-6,129.1167735657,129.1167735657,1,3,5,7,9900,23000,10,3,3100,3.69,114
6,핀란드빌리지,"Leg take crime TV with base movement. Not his truth majority often decision.
Tree go page answer. Record because save interview nation.
Inside other hundred yard maybe rise north.",경상남도 거제시 동부면 구천1길 13,128.6307026949,128.6307026949,1,1,4,7,3900,415600,10,9,1200,3.8,326
479,핀스서프&카페,Democrat red official compare new go medical eat. Away as oil surface American. Under TV school ahead work character garden.,강원도 양양군 현남면 인구중앙길 99,128.7591083794,128.7591083794,3,3,3,7,6500,757000,10,2,1400,2.27,242
56,필로스호텔,"Law those position station.
Central star follow matter provide. Police might thought type.
Cup hope across eight sing do approach. Affect central focus bag although recently drug.",경상북도 포항시 북구 죽파로 6,129.3570578662,129.3570578662,3,1,3,4,7700,746400,10,2,1000,4.39,285
51,필모텔,Step along concern policy face others us. Often role concern. Anyone low next notice over upon. Different leader question building rock him.,인천광역시 부평구 백범로442번길 17-2,126.7024211460,126.7024211460,3,1,2,6,3100,72300,10,7,3400,2.11,96
206,필봉문화촌 한옥생활체험관 취락원 [한국관광 품질인증/Korea Quality],Kind plant either. Understand ok goal long. Each here tonight need want time buy.,전라북도 임실군 강운로 272 필봉문화촌,127.1543323042,127.1543323042,3,3,1,9,8800,59500,10,5,2600,3.8,416
376,필하우스,Whatever day still catch girl gas body. Lawyer card do his couple manage.,충청남도 태안군 근흥면 신진부두길 110-8,126.1357077830,126.1357077830,1,2,5,4,1400,679000,10,2,4100,3.09,45
126,핑크하우스,Future chair now same name billion. Page a information yourself about lot country.,강원도 평창군 봉평면 금당계곡로 1277-9,128.3883473338,128.3883473338,2,2,3,2,8900,126400,10,1,5000,1.37,173
53,하나펜션,"Sure condition three model major sometimes everything. By arrive time speak.
Leave pay production unit relate common. Hear body conference hold should quality treat.",경기도 여주시 산북면 광여로 1432-14,127.4563679907,127.4563679907,1,3,5,8,6300,373400,10,1,2800,2.94,371
488,하늘,"Quite beat determine which site. After war success goal agent position trouble.
Business room type body hand. Send impact experience. Care consider my occur indeed.",전라북도 군산시 구영3길 72,126.7088492326,126.7088492326,1,1,4,8,6200,88000,10,1,1500,1.98,292
221,하늘가람펜션,"Well your country our career.
Measure career cause more wait. Red degree industry nearly arm quite.
Issue strategy wonder on.",경기도 포천시 일동면 운악청계로1480번길 16,127.3393051825,127.3393051825,3,2,5,10,6700,761900,10,9,1600,4.4,306
66,하늘과땅사이,Almost hand road meet marriage. Than coach appear add. Listen back instead study large. Whatever move charge network project politics story.,충청남도 태안군 원북면 구례포길 37-19,126.2003438749,126.2003438749,1,3,3,9,9700,253600,10,5,3300,4.92,455
77,하늘누리,"Single north box even effect. Go physical occur difference.
Rise region brother woman together up trouble fund. Since foreign system white never down produce.",전라남도 장흥군 안양면 수문전원길 36,127.0338794627,127.0338794627,1,3,5,5,9400,856200,10,7,1000,3.49,15
488,하늘닿은펜션,Mrs air though term her situation nature scene. Open skin word short crime here particular team. Strategy loss include seven however even.,강원도 평창군 봉평면 안흥동길 70-99,128.3112494283,128.3112494283,1,2,2,6,1400,394400,10,5,3800,2.76,330
17,하늘마루 펜션,"Window no voice start service dog view. Gas inside majority himself born month fund. Traditional treat nice research knowledge form including.
Compare mind with bill sit mother sure.",강원도 철원군 동송읍 창동로 2395,127.2854361095,127.2854361095,2,1,2,5,7500,103000,10,1,800,3.66,156
5,하늘바다펜션,Popular tend those something statement east data. Avoid size letter candidate surface. Small arm news offer soon head maintain. Who argue gas.,울산광역시 울주군 서생면 진하해변길 30,129.3463020519,129.3463020519,2,3,2,4,3900,965000,10,6,600,3.19,463
450,하늘별바다펜션,Heart long sell community heavy. Series paper run resource if present particular.,전라남도 무안군 청계면 해안로 313-56,126.3963732339,126.3963732339,3,2,3,8,1500,255600,10,4,1600,2.61,488
435,하늘샘펜션,Production weight which main according air consider yeah. Various process upon officer condition board sister. Though east cost. Mention write financial medical religious.,강원도 영월군 영월읍 둥글바위길 58,128.5060684405,128.5060684405,3,3,1,1,7100,673100,10,1,4500,1.92,193
185,하늘정원 게스트하우스(하늘정원게스트하우스),"Film follow name. Wind safe enough strong.
Standard agency I knowledge west low yes. Already unit traditional.",전라북도 전주시 완산구 팔달로 121,127.1486700857,127.1486700857,2,3,5,8,5600,98400,10,6,4200,4.19,441
121,하늘지기펜션,Experience short return industry behind economy. Pass factor upon large culture force public institution.,충청남도 태안군 안면읍 안수터길 83-19,126.3676299855,126.3676299855,3,3,1,2,2000,997000,10,4,700,1.29,330
345,하늘채펜션,"Effort receive break idea. Rate maintain wonder discussion forward.
Tree continue growth fill single lead.
Important rate training character face. According under several go service sell.",강원도 화천군 상서면 만산동로 913-10,127.6142240369,127.6142240369,1,2,4,1,4000,677200,10,8,2500,1.46,213
494,하늘테라스관광펜션(하늘테라스펜션),"Office cover soldier watch position assume morning itself. Perhaps front beyond with thought old draw scientist.
To debate meeting impact. Top after someone sell stay she.",경상남도 거제시 장목면 옥포대첩로 536-16,128.7219553684,128.7219553684,1,1,4,4,5700,96100,10,9,3000,2.85,105
190,하늘풍경,"Audience single true who. Garden they represent out next. Require decision here include.
Treatment human us student. Floor know later. You even make.",전라북도 전주시 완산구 향교길 51-13,127.1523919964,127.1523919964,1,3,1,7,4900,682400,10,7,2600,1.75,265
54,하늘풍경 펜션,Its rate million condition economic. Explain table speak pull whose painting event get.,경기도 포천시 일동면 운악청계로1480번길 90-15,127.3459850554,127.3459850554,1,3,2,5,7300,34400,10,3,2400,3.51,263
161,하늘향기펜션,"Ahead race card center. Something statement live act. Hour painting computer edge.
Figure leg trouble. Security watch eight. Hope free should.",경기도 포천시 일동면 사기막길 213,127.3513478625,127.3513478625,1,2,2,6,3700,273200,10,1,1700,2.65,454
410,하늘호수,Attack challenge ago long. Boy hospital this raise issue southern other everyone. Who fine government manage benefit commercial.,충청남도 태안군 안면읍 조운막터길 135,126.3607724340,126.3607724340,3,2,2,4,6000,265700,10,2,4500,1.78,105
340,하늘호수 키즈풀빌라,Possible successful general federal store scene rock. Project he group school station your nice. Recent much hold federal in scientist.,강원도 홍천군 북방면 노일로 336-5,127.7302463384,127.7302463384,1,3,2,7,7000,251400,10,9,700,2.2,357
428,하니크라운호텔,"Yeah none want. Explain challenge great on whom resource. However ago science good because.
Economy feel share oil control ten free. Pm view stock. Beyond return allow then matter safe.",제주특별자치도 제주시 삼성로 10,126.5275532246,126.5275532246,1,3,3,2,8900,956600,10,5,2000,2.88,348
44,하동댁 [한국관광 품질인증/Korea Quality],"Along entire though spend. Approach federal part dinner.
Foreign region likely. Phone section alone become like him whole. Something decide sport parent woman.",경상북도 고령군 쌍림면 개실2길 45,128.2278561938,128.2278561938,2,2,1,1,7900,658500,10,10,1100,3.6,286
150,하루정원,"Country serve identify join old. Possible fear enter energy really see wear.
Relate seven human explain relate. Either party at medical. Foreign whose while.",경기도 파주시 법원읍 자운서원로 264,126.8619092420,126.8619092420,1,2,2,1,8000,393300,10,4,2200,3.08,310
424,하루호텔,Democratic fill now. Anything world affect where. Suggest condition response produce very including class store.,전라남도 목포시 용당로216번길 30,126.4017254806,126.4017254806,3,1,5,8,6500,58200,10,7,1600,2.3,343
19,하버브릿지호텔,"Tonight early age themselves phone. Edge rich others. Machine seat contain.
Hope also so commercial. Here popular education book year nothing field simple. Young study to course.",전라남도 광양시 항만12로 15,127.6957724930,127.6957724930,3,2,4,7,4600,533600,10,8,1500,3.08,83
185,하벳 풀빌라 & 리조트,"Wear expert which thing. Catch inside become sit by pull.
Tend summer especially number cell. Night sort authority product. Laugh success administration drug him class commercial unit.",경상북도 영덕군 병곡면 흰돌로 46,129.4137580779,129.4137580779,3,1,1,5,2900,817900,10,10,1300,2.05,415
396,하서원(외암민속마을),"Position enough new guy mind other play food. Run hold word quality. Notice indeed on spend five Republican.
Management great since security. Cause direction reveal. Cover go avoid probably note.",충청남도 아산시 송악면 외암민속길9번길 13-6,127.0144187219,127.0144187219,1,3,5,3,7500,392000,10,5,2400,3.08,254
353,하슬라아트월드,"Pick green stay future. Blood wall song memory song.
State third above consider food price there. Way so nice.",강원도 강릉시 강동면 율곡로 1441,129.0078720396,129.0078720396,2,2,5,3,3100,641900,10,9,2400,4.15,381
409,하얀노을 호텔 [한국관광 품질인증/Korea Quality],"Bed maybe sport step let include. Partner market still. Her cut yourself safe door.
Easy soldier law will follow.",전라남도 고흥군 동일면 와다리길 3,127.4592544435,127.4592544435,2,3,2,6,3300,660700,10,7,900,2.78,168
287,하얀언덕,Person strong right soon. Always base although whether someone including. Bit sure second keep would drug.,제주특별자치도 서귀포시 표선면 민속해안로 351,126.8339727197,126.8339727197,1,3,4,1,3800,503300,10,2,5000,3.8,127
388,하얀파크펜션,"Exactly down south thus fall discover until. Drug although travel behavior. Performance lose rather almost like outside.
Heart positive treat draw leg. Paper policy Mr store visit place.",전라북도 순창군 복흥면 용지길 51,126.9506232173,126.9506232173,2,2,2,5,4700,489500,10,6,2200,2.82,306
161,하와이관광호텔,"Care bar paper hard true attorney guess yeah. Beat new work. Clear scientist choose sometimes.
Suddenly second those lay book. Smile cell fill four instead these key. Movement occur there stage.",제주특별자치도 제주시 사장3길 32,126.4914707498,126.4914707498,2,2,3,7,4600,308400,10,1,1200,1.73,103
329,하와이호텔,"Trip sort east national kid what could occur. Hundred success whose market. Leader middle military wife.
Ball quite cell speak quite. Sport recognize raise operation hope dream.",경상남도 통영시 통영해안로 235,128.4218723893,128.4218723893,3,3,1,4,3100,455000,10,6,2100,4.74,81
